usage_id,account_id,feature,usage_month,times_used
U0010007,A00867,Custom Workflows,2024-10,45
U0010008,A00868,API Access,2024-05,18
U0010009,A00868,Custom Workflows,2024-05,24
U0010010,A00868,API Access,2024-05,17
U0010011,A00868,Custom Workflows,2024-05,42
U0010012,A00868,API Access,2024-06,2
U0010013,A00868,Custom Workflows,2024-06,4
U0010014,A00869,Dashboard,2023-01,88
U0010015,A00870,Single Sign-On,2024-10,19
U0010016,A00870,API Access,2024-10,20
U0010017,A00870,Dashboard,2024-10,29
U0010018,A00870,Single Sign-On,2024-11,31
U0010019,A00870,API Access,2024-11,14
U0010020,A00870,Dashboard,2024-11,25
U0010021,A00870,Single Sign-On,2024-12,37
U0010022,A00870,API Access,2024-12,7
U0010023,A00870,Dashboard,2024-12,87
U0010024,A00871,Automations,2024-07,35
U0010025,A00871,Reports,2024-07,32
U0010026,A00871,Automations,2024-08,3
U0010027,A00871,Reports,2024-08,72
U0010028,A00872,Reports,2024-09,46
U0010029,A00872,Dashboard,2024-09,24
U0010030,A00872,Reports,2024-10,14
U0010031,A00872,Dashboard,2024-10,76
U0010032,A00872,Reports,2024-11,53
U0010033,A00872,Dashboard,2024-11,61
U0010034,A00873,Automations,2024-12,19
U0010035,A00874,Automations,2023-04,26
U0010036,A00874,Automations,2023-05,35
U0010037,A00875,Single Sign-On,2023-04,30
U0010038,A00875,API Access,2023-04,7
U0010039,A00875,Dashboard,2023-04,55
U0010040,A00875,Reports,2023-04,51
U0010041,A00875,Integrations,2023-04,1
U0010042,A00875,Advanced Analytics,2023-04,24
U0010043,A00875,Automations,2023-04,12
U0010044,A00875,Export Data,2023-04,35
U0010045,A00875,Single Sign-On,2023-05,31
U0010046,A00875,API Access,2023-05,23
U0010047,A00875,Dashboard,2023-05,31
U0010048,A00875,Reports,2023-05,87
U0010049,A00875,Integrations,2023-05,30
U0010050,A00875,Advanced Analytics,2023-05,23
U0010051,A00875,Automations,2023-05,47
U0010052,A00875,Export Data,2023-05,10
U0010053,A00875,Single Sign-On,2023-06,28
U0010054,A00875,API Access,2023-06,4
U0010055,A00875,Dashboard,2023-06,93
U0010056,A00875,Reports,2023-06,18
U0010057,A00875,Integrations,2023-06,4
U0010058,A00875,Advanced Analytics,2023-06,6
U0010059,A00875,Automations,2023-06,29
U0010060,A00875,Export Data,2023-06,14
U0010061,A00875,Single Sign-On,2023-07,22
U0010062,A00875,API Access,2023-07,27
U0010063,A00875,Dashboard,2023-07,63
U0010064,A00875,Reports,2023-07,85
U0010065,A00875,Integrations,2023-07,15
U0010066,A00875,Advanced Analytics,2023-07,49
U0010067,A00875,Automations,2023-07,13
U0010068,A00875,Export Data,2023-07,42
U0010069,A00875,Single Sign-On,2023-08,40
U0010070,A00875,API Access,2023-08,29
U0010071,A00875,Dashboard,2023-08,73
U0010072,A00875,Reports,2023-08,51
U0010073,A00875,Integrations,2023-08,23
U0010074,A00875,Advanced Analytics,2023-08,43
U0010075,A00875,Automations,2023-08,33
U0010076,A00875,Export Data,2023-08,10
U0010077,A00875,Single Sign-On,2023-09,43
U0010078,A00875,API Access,2023-09,1
U0010079,A00875,Dashboard,2023-09,58
U0010080,A00875,Reports,2023-09,88
U0010081,A00875,Integrations,2023-09,23
U0010082,A00875,Advanced Analytics,2023-09,12
U0010083,A00875,Automations,2023-09,10
U0010084,A00875,Export Data,2023-09,35
U0010085,A00875,Single Sign-On,2023-10,29
U0010086,A00875,API Access,2023-10,12
U0010087,A00875,Dashboard,2023-10,93
U0010088,A00875,Reports,2023-10,37
U0010089,A00875,Integrations,2023-10,10
U0010090,A00875,Advanced Analytics,2023-10,7
U0010091,A00875,Automations,2023-10,30
U0010092,A00875,Export Data,2023-10,43
U0010093,A00875,Single Sign-On,2023-11,16
U0010094,A00875,API Access,2023-11,13
U0010095,A00875,Dashboard,2023-11,29
U0010096,A00875,Reports,2023-11,17
U0010097,A00875,Integrations,2023-11,5
U0010098,A00875,Advanced Analytics,2023-11,4
U0010099,A00875,Automations,2023-11,23
U0010100,A00875,Export Data,2023-11,24
U0010101,A00875,Single Sign-On,2023-12,38
U0010102,A00875,API Access,2023-12,19
U0010103,A00875,Dashboard,2023-12,30
U0010104,A00875,Reports,2023-12,67
U0010105,A00875,Integrations,2023-12,28
U0010106,A00875,Advanced Analytics,2023-12,41
U0010107,A00875,Automations,2023-12,9
U0010108,A00875,Export Data,2023-12,12
U0010109,A00875,Single Sign-On,2024-01,17
U0010110,A00875,API Access,2024-01,9
U0010111,A00875,Dashboard,2024-01,86
U0010112,A00875,Reports,2024-01,99
U0010113,A00875,Integrations,2024-01,5
U0010114,A00875,Advanced Analytics,2024-01,48
U0010115,A00875,Automations,2024-01,30
U0010116,A00875,Export Data,2024-01,46
U0010117,A00876,Reports,2024-07,15
U0010118,A00877,Reports,2024-08,19
U0010119,A00877,Team Collaboration,2024-08,18
U0010120,A00877,Reports,2024-09,78
U0010121,A00877,Team Collaboration,2024-09,32
U0010122,A00878,Automations,2023-04,44
U0010123,A00878,API Access,2023-04,7
U0010124,A00878,Dashboard,2023-04,93
U0010125,A00879,Team Collaboration,2023-10,35
U0010126,A00879,Reports,2023-10,37
U0010127,A00879,Advanced Analytics,2023-10,6
U0010128,A00879,Team Collaboration,2023-11,10
U0010129,A00879,Reports,2023-11,25
U0010130,A00879,Advanced Analytics,2023-11,5
U0010131,A00879,Team Collaboration,2023-12,17
U0010132,A00879,Reports,2023-12,83
U0010133,A00879,Advanced Analytics,2023-12,24
U0010134,A00879,Team Collaboration,2024-01,12
U0010135,A00879,Reports,2024-01,87
U0010136,A00879,Advanced Analytics,2024-01,6
U0010137,A00879,Team Collaboration,2024-02,17
U0010138,A00879,Reports,2024-02,38
U0010139,A00879,Advanced Analytics,2024-02,4
U0010140,A00879,Team Collaboration,2024-03,4
U0010141,A00879,Reports,2024-03,16
U0010142,A00879,Advanced Analytics,2024-03,29
U0010143,A00879,Team Collaboration,2024-04,25
U0010144,A00879,Reports,2024-04,23
U0010145,A00879,Advanced Analytics,2024-04,10
U0010146,A00880,Reports,2023-04,40
U0010147,A00880,Advanced Analytics,2023-04,3
U0010148,A00880,Single Sign-On,2023-04,24
U0010149,A00880,API Access,2023-04,26
U0010150,A00880,Reports,2023-05,40
U0010151,A00880,Advanced Analytics,2023-05,9
U0010152,A00880,Single Sign-On,2023-05,36
U0010153,A00880,API Access,2023-05,29
U0010154,A00880,Reports,2023-06,31
U0010155,A00880,Advanced Analytics,2023-06,47
U0010156,A00880,Single Sign-On,2023-06,50
U0010157,A00880,API Access,2023-06,23
U0010158,A00880,Reports,2023-07,75
U0010159,A00880,Advanced Analytics,2023-07,12
U0010160,A00880,Single Sign-On,2023-07,23
U0010161,A00880,API Access,2023-07,3
U0010162,A00881,Reports,2023-12,47
U0010163,A00881,Integrations,2023-12,4
U0010164,A00882,Custom Workflows,2023-07,15
U0010165,A00882,Integrations,2023-07,19
U0010166,A00882,Single Sign-On,2023-07,38
U0010167,A00882,Team Collaboration,2023-07,15
U0010168,A00882,Dashboard,2023-07,65
U0010169,A00882,Custom Workflows,2023-08,35
U0010170,A00882,Integrations,2023-08,1
U0010171,A00882,Single Sign-On,2023-08,7
U0010172,A00882,Team Collaboration,2023-08,49
U0010173,A00882,Dashboard,2023-08,59
U0010174,A00882,Custom Workflows,2023-09,3
U0010175,A00882,Integrations,2023-09,11
U0010176,A00882,Single Sign-On,2023-09,36
U0010177,A00882,Team Collaboration,2023-09,4
U0010178,A00882,Dashboard,2023-09,97
U0010179,A00882,Custom Workflows,2023-10,13
U0010180,A00882,Integrations,2023-10,1
U0010181,A00882,Single Sign-On,2023-10,24
U0010182,A00882,Team Collaboration,2023-10,35
U0010183,A00882,Dashboard,2023-10,53
U0010184,A00882,Custom Workflows,2023-11,26
U0010185,A00882,Integrations,2023-11,11
U0010186,A00882,Single Sign-On,2023-11,46
U0010187,A00882,Team Collaboration,2023-11,21
U0010188,A00882,Dashboard,2023-11,88
U0010189,A00882,Custom Workflows,2023-12,27
U0010190,A00882,Integrations,2023-12,23
U0010191,A00882,Single Sign-On,2023-12,13
U0010192,A00882,Team Collaboration,2023-12,28
U0010193,A00882,Dashboard,2023-12,76
U0010194,A00882,Custom Workflows,2024-01,8
U0010195,A00882,Integrations,2024-01,25
U0010196,A00882,Single Sign-On,2024-01,5
U0010197,A00882,Team Collaboration,2024-01,27
U0010198,A00882,Dashboard,2024-01,19
U0010199,A00882,Custom Workflows,2024-02,46
U0010200,A00882,Integrations,2024-02,24
U0010201,A00882,Single Sign-On,2024-02,40
U0010202,A00882,Team Collaboration,2024-02,50
U0010203,A00882,Dashboard,2024-02,23
U0010204,A00883,Team Collaboration,2023-08,36
U0010205,A00883,Custom Workflows,2023-08,29
U0010206,A00883,Export Data,2023-08,18
U0010207,A00884,Integrations,2023-10,28
U0010208,A00884,Advanced Analytics,2023-10,25
U0010209,A00884,Team Collaboration,2023-10,5
U0010210,A00884,Export Data,2023-10,35
U0010211,A00884,Single Sign-On,2023-10,11
U0010212,A00884,Reports,2023-10,85
U0010213,A00884,Custom Workflows,2023-10,21
U0010214,A00884,Integrations,2023-11,15
U0010215,A00884,Advanced Analytics,2023-11,19
U0010216,A00884,Team Collaboration,2023-11,33
U0010217,A00884,Export Data,2023-11,8
U0010218,A00884,Single Sign-On,2023-11,36
U0010219,A00884,Reports,2023-11,16
U0010220,A00884,Custom Workflows,2023-11,37
U0010221,A00884,Integrations,2023-12,6
U0010222,A00884,Advanced Analytics,2023-12,49
U0010223,A00884,Team Collaboration,2023-12,28
U0010224,A00884,Export Data,2023-12,21
U0010225,A00884,Single Sign-On,2023-12,17
U0010226,A00884,Reports,2023-12,88
U0010227,A00884,Custom Workflows,2023-12,24
U0010228,A00885,Custom Workflows,2024-03,6
U0010229,A00886,Integrations,2024-08,20
U0010230,A00887,Team Collaboration,2024-03,38
U0010231,A00887,Export Data,2024-03,10
U0010232,A00887,Team Collaboration,2024-04,34
U0010233,A00887,Export Data,2024-04,33
U0010234,A00887,Team Collaboration,2024-05,38
U0010235,A00887,Export Data,2024-05,33
U0010236,A00888,Export Data,2024-08,39
U0010237,A00888,Team Collaboration,2024-08,26
U0010238,A00888,Export Data,2024-09,23
U0010239,A00888,Team Collaboration,2024-09,33
U0010240,A00888,Export Data,2024-10,46
U0010241,A00888,Team Collaboration,2024-10,27
U0010242,A00889,Custom Workflows,2023-12,30
U0010243,A00889,API Access,2023-12,30
U0010244,A00889,Automations,2023-12,37
U0010245,A00889,Reports,2023-12,58
U0010246,A00889,Integrations,2023-12,14
U0010247,A00889,Single Sign-On,2023-12,15
U0010248,A00889,Advanced Analytics,2023-12,47
U0010249,A00889,Export Data,2023-12,13
U0010250,A00889,Team Collaboration,2023-12,12
U0010251,A00889,Custom Workflows,2024-01,49
U0010252,A00889,API Access,2024-01,18
U0010253,A00889,Automations,2024-01,39
U0010254,A00889,Reports,2024-01,43
U0010255,A00889,Integrations,2024-01,7
U0010256,A00889,Single Sign-On,2024-01,21
U0010257,A00889,Advanced Analytics,2024-01,42
U0010258,A00889,Export Data,2024-01,17
U0010259,A00889,Team Collaboration,2024-01,16
U0010260,A00889,Custom Workflows,2024-01,37
U0010261,A00889,API Access,2024-01,24
U0010262,A00889,Automations,2024-01,29
U0010263,A00889,Reports,2024-01,41
U0010264,A00889,Integrations,2024-01,25
U0010265,A00889,Single Sign-On,2024-01,47
U0010266,A00889,Advanced Analytics,2024-01,37
U0010267,A00889,Export Data,2024-01,25
U0010268,A00889,Team Collaboration,2024-01,11
U0010269,A00889,Custom Workflows,2024-03,14
U0010270,A00889,API Access,2024-03,28
U0010271,A00889,Automations,2024-03,9
U0010272,A00889,Reports,2024-03,59
U0010273,A00889,Integrations,2024-03,15
U0010274,A00889,Single Sign-On,2024-03,14
U0010275,A00889,Advanced Analytics,2024-03,24
U0010276,A00889,Export Data,2024-03,43
U0010277,A00889,Team Collaboration,2024-03,37
U0010278,A00889,Custom Workflows,2024-03,38
U0010279,A00889,API Access,2024-03,23
U0010280,A00889,Automations,2024-03,16
U0010281,A00889,Reports,2024-03,75
U0010282,A00889,Integrations,2024-03,21
U0010283,A00889,Single Sign-On,2024-03,15
U0010284,A00889,Advanced Analytics,2024-03,21
U0010285,A00889,Export Data,2024-03,5
U0010286,A00889,Team Collaboration,2024-03,12
U0010287,A00889,Custom Workflows,2024-04,14
U0010288,A00889,API Access,2024-04,25
U0010289,A00889,Automations,2024-04,44
U0010290,A00889,Reports,2024-04,27
U0010291,A00889,Integrations,2024-04,29
U0010292,A00889,Single Sign-On,2024-04,8
U0010293,A00889,Advanced Analytics,2024-04,29
U0010294,A00889,Export Data,2024-04,42
U0010295,A00889,Team Collaboration,2024-04,28
U0010296,A00890,Reports,2024-08,14
U0010297,A00890,Dashboard,2024-08,84
U0010298,A00890,Team Collaboration,2024-08,42
U0010299,A00890,Integrations,2024-08,11
U0010300,A00890,Single Sign-On,2024-08,37
U0010301,A00890,API Access,2024-08,17
U0010302,A00890,Custom Workflows,2024-08,41
U0010303,A00890,Export Data,2024-08,33
U0010304,A00890,Automations,2024-08,16
U0010305,A00890,Advanced Analytics,2024-08,44
U0010306,A00890,Reports,2024-09,91
U0010307,A00890,Dashboard,2024-09,24
U0010308,A00890,Team Collaboration,2024-09,35
U0010309,A00890,Integrations,2024-09,2
U0010310,A00890,Single Sign-On,2024-09,47
U0010311,A00890,API Access,2024-09,7
U0010312,A00890,Custom Workflows,2024-09,36
U0010313,A00890,Export Data,2024-09,11
U0010314,A00890,Automations,2024-09,45
U0010315,A00890,Advanced Analytics,2024-09,29
U0010316,A00890,Reports,2024-10,77
U0010317,A00890,Dashboard,2024-10,88
U0010318,A00890,Team Collaboration,2024-10,9
U0010319,A00890,Integrations,2024-10,8
U0010320,A00890,Single Sign-On,2024-10,13
U0010321,A00890,API Access,2024-10,28
U0010322,A00890,Custom Workflows,2024-10,4
U0010323,A00890,Export Data,2024-10,43
U0010324,A00890,Automations,2024-10,47
U0010325,A00890,Advanced Analytics,2024-10,27
U0010326,A00890,Reports,2024-10,91
U0010327,A00890,Dashboard,2024-10,95
U0010328,A00890,Team Collaboration,2024-10,40
U0010329,A00890,Integrations,2024-10,6
U0010330,A00890,Single Sign-On,2024-10,49
U0010331,A00890,API Access,2024-10,24
U0010332,A00890,Custom Workflows,2024-10,40
U0010333,A00890,Export Data,2024-10,33
U0010334,A00890,Automations,2024-10,45
U0010335,A00890,Advanced Analytics,2024-10,13
U0010336,A00890,Reports,2024-11,47
U0010337,A00890,Dashboard,2024-11,92
U0010338,A00890,Team Collaboration,2024-11,5
U0010339,A00890,Integrations,2024-11,7
U0010340,A00890,Single Sign-On,2024-11,15
U0010341,A00890,API Access,2024-11,16
U0010342,A00890,Custom Workflows,2024-11,22
U0010343,A00890,Export Data,2024-11,34
U0010344,A00890,Automations,2024-11,20
U0010345,A00890,Advanced Analytics,2024-11,24
U0010346,A00890,Reports,2024-12,87
U0010347,A00890,Dashboard,2024-12,25
U0010348,A00890,Team Collaboration,2024-12,22
U0010349,A00890,Integrations,2024-12,23
U0010350,A00890,Single Sign-On,2024-12,29
U0010351,A00890,API Access,2024-12,21
U0010352,A00890,Custom Workflows,2024-12,35
U0010353,A00890,Export Data,2024-12,44
U0010354,A00890,Automations,2024-12,50
U0010355,A00890,Advanced Analytics,2024-12,5
U0010356,A00891,API Access,2024-05,6
U0010357,A00891,Single Sign-On,2024-05,38
U0010358,A00892,Custom Workflows,2023-04,43
U0010359,A00892,API Access,2023-04,9
U0010360,A00893,API Access,2023-03,24
U0010361,A00893,Automations,2023-03,32
U0010362,A00894,Custom Workflows,2023-07,23
U0010363,A00894,Advanced Analytics,2023-07,16
U0010364,A00894,Team Collaboration,2023-07,47
U0010365,A00894,Integrations,2023-07,5
U0010366,A00894,Reports,2023-07,28
U0010367,A00894,Single Sign-On,2023-07,15
U0010368,A00894,Custom Workflows,2023-08,3
U0010369,A00894,Advanced Analytics,2023-08,34
U0010370,A00894,Team Collaboration,2023-08,18
U0010371,A00894,Integrations,2023-08,4
U0010372,A00894,Reports,2023-08,62
U0010373,A00894,Single Sign-On,2023-08,33
U0010374,A00894,Custom Workflows,2023-09,5
U0010375,A00894,Advanced Analytics,2023-09,36
U0010376,A00894,Team Collaboration,2023-09,3
U0010377,A00894,Integrations,2023-09,8
U0010378,A00894,Reports,2023-09,27
U0010379,A00894,Single Sign-On,2023-09,38
U0010380,A00894,Custom Workflows,2023-10,26
U0010381,A00894,Advanced Analytics,2023-10,42
U0010382,A00894,Team Collaboration,2023-10,16
U0010383,A00894,Integrations,2023-10,12
U0010384,A00894,Reports,2023-10,96
U0010385,A00894,Single Sign-On,2023-10,10
U0010386,A00894,Custom Workflows,2023-11,10
U0010387,A00894,Advanced Analytics,2023-11,6
U0010388,A00894,Team Collaboration,2023-11,48
U0010389,A00894,Integrations,2023-11,1
U0010390,A00894,Reports,2023-11,98
U0010391,A00894,Single Sign-On,2023-11,18
U0010392,A00894,Custom Workflows,2023-12,24
U0010393,A00894,Advanced Analytics,2023-12,46
U0010394,A00894,Team Collaboration,2023-12,41
U0010395,A00894,Integrations,2023-12,23
U0010396,A00894,Reports,2023-12,26
U0010397,A00894,Single Sign-On,2023-12,22
U0010398,A00894,Custom Workflows,2024-01,6
U0010399,A00894,Advanced Analytics,2024-01,22
U0010400,A00894,Team Collaboration,2024-01,22
U0010401,A00894,Integrations,2024-01,28
U0010402,A00894,Reports,2024-01,33
U0010403,A00894,Single Sign-On,2024-01,9
U0010404,A00894,Custom Workflows,2024-02,48
U0010405,A00894,Advanced Analytics,2024-02,3
U0010406,A00894,Team Collaboration,2024-02,36
U0010407,A00894,Integrations,2024-02,24
U0010408,A00894,Reports,2024-02,32
U0010409,A00894,Single Sign-On,2024-02,13
U0010410,A00894,Custom Workflows,2024-03,31
U0010411,A00894,Advanced Analytics,2024-03,20
U0010412,A00894,Team Collaboration,2024-03,35
U0010413,A00894,Integrations,2024-03,25
U0010414,A00894,Reports,2024-03,99
U0010415,A00894,Single Sign-On,2024-03,18
U0010416,A00895,Team Collaboration,2024-05,37
U0010417,A00895,Custom Workflows,2024-05,35
U0010418,A00895,Single Sign-On,2024-05,7
U0010419,A00895,Dashboard,2024-05,98
U0010420,A00895,Advanced Analytics,2024-05,38
U0010421,A00895,Team Collaboration,2024-06,34
U0010422,A00895,Custom Workflows,2024-06,29
U0010423,A00895,Single Sign-On,2024-06,35
U0010424,A00895,Dashboard,2024-06,69
U0010425,A00895,Advanced Analytics,2024-06,20
U0010426,A00895,Team Collaboration,2024-07,3
U0010427,A00895,Custom Workflows,2024-07,41
U0010428,A00895,Single Sign-On,2024-07,9
U0010429,A00895,Dashboard,2024-07,33
U0010430,A00895,Advanced Analytics,2024-07,39
U0010431,A00895,Team Collaboration,2024-08,31
U0010432,A00895,Custom Workflows,2024-08,18
U0010433,A00895,Single Sign-On,2024-08,21
U0010434,A00895,Dashboard,2024-08,24
U0010435,A00895,Advanced Analytics,2024-08,3
U0010436,A00895,Team Collaboration,2024-09,15
U0010437,A00895,Custom Workflows,2024-09,44
U0010438,A00895,Single Sign-On,2024-09,45
U0010439,A00895,Dashboard,2024-09,14
U0010440,A00895,Advanced Analytics,2024-09,13
U0010441,A00895,Team Collaboration,2024-10,25
U0010442,A00895,Custom Workflows,2024-10,44
U0010443,A00895,Single Sign-On,2024-10,13
U0010444,A00895,Dashboard,2024-10,28
U0010445,A00895,Advanced Analytics,2024-10,13
U0010446,A00895,Team Collaboration,2024-10,25
U0010447,A00895,Custom Workflows,2024-10,24
U0010448,A00895,Single Sign-On,2024-10,6
U0010449,A00895,Dashboard,2024-10,83
U0010450,A00895,Advanced Analytics,2024-10,35
U0010451,A00895,Team Collaboration,2024-11,14
U0010452,A00895,Custom Workflows,2024-11,11
U0010453,A00895,Single Sign-On,2024-11,22
U0010454,A00895,Dashboard,2024-11,19
U0010455,A00895,Advanced Analytics,2024-11,6
U0010456,A00895,Team Collaboration,2024-12,11
U0010457,A00895,Custom Workflows,2024-12,35
