event_id,account_id,event_type,event_date
E0002948,A00940,Created First Report,2023-11-13
E0002949,A00940,Exported Data,2024-01-07
E0002950,A00940,Invited Team Member,2023-11-29
E0002951,A00940,Enabled Automation,2024-01-24
E0002952,A00941,Signed Up,2024-05-31
E0002953,A00941,Completed Onboarding,2024-06-03
E0002954,A00941,Connected Integration,2024-06-10
E0002955,A00941,Invited Team Member,2024-06-14
E0002956,A00942,Signed Up,2024-01-28
E0002957,A00942,Completed Onboarding,2024-01-28
E0002958,A00942,Upgraded Plan,2024-03-18
E0002959,A00942,Invited Team Member,2024-01-29
E0002960,A00943,Signed Up,2024-09-18
E0002961,A00943,Completed Onboarding,2024-09-21
E0002962,A00943,Enabled Automation,2024-11-23
E0002963,A00943,Created First Report,2024-10-05
E0002964,A00944,Signed Up,2024-01-26
E0002965,A00944,Completed Onboarding,2024-01-30
E0002966,A00944,Exported Data,2024-04-06
E0002967,A00945,Signed Up,2023-09-05
E0002968,A00945,Completed Onboarding,2023-09-06
E0002969,A00945,Created First Report,2023-11-04
E0002970,A00945,Invited Team Member,2023-11-04
E0002971,A00946,Signed Up,2024-09-14
E0002972,A00947,Signed Up,2024-05-02
E0002973,A00947,Upgraded Plan,2024-05-08
E0002974,A00947,Enabled Automation,2024-06-27
E0002975,A00948,Signed Up,2023-10-01
E0002976,A00948,Completed Onboarding,2023-10-03
E0002977,A00949,Signed Up,2024-12-14
E0002978,A00949,Completed Onboarding,2024-12-14
E0002979,A00949,Exported Data,2024-12-31
E0002980,A00949,Enabled Automation,2024-12-15
E0002981,A00949,Created First Report,2024-12-25
E0002982,A00950,Signed Up,2024-11-22
E0002983,A00950,Completed Onboarding,2024-11-23
E0002984,A00950,Created First Report,2024-11-30
E0002985,A00950,Invited Team Member,2024-12-23
E0002986,A00951,Signed Up,2023-04-15
E0002987,A00951,Completed Onboarding,2023-04-18
E0002988,A00951,Connected Integration,2023-05-12
E0002989,A00951,Exported Data,2023-04-22
E0002990,A00951,Invited Team Member,2023-05-08
E0002991,A00952,Signed Up,2023-03-03
E0002992,A00952,Completed Onboarding,2023-03-05
E0002993,A00952,Exported Data,2023-05-28
E0002994,A00952,Enabled Automation,2023-04-21
E0002995,A00952,Invited Team Member,2023-04-24
E0002996,A00952,Connected Integration,2023-03-10
E0002997,A00952,Upgraded Plan,2023-05-25
E0002998,A00953,Signed Up,2024-06-10
E0002999,A00953,Completed Onboarding,2024-06-14
E0003000,A00953,Connected Integration,2024-08-28
E0003001,A00953,Invited Team Member,2024-09-07
E0003002,A00954,Signed Up,2023-09-15
E0003003,A00954,Upgraded Plan,2023-12-14
E0003004,A00955,Signed Up,2024-01-22
E0003005,A00955,Completed Onboarding,2024-01-23
E0003006,A00956,Signed Up,2024-06-30
E0003007,A00956,Connected Integration,2024-07-19
E0003008,A00957,Signed Up,2023-09-23
E0003009,A00958,Signed Up,2023-10-30
E0003010,A00958,Completed Onboarding,2023-11-02
E0003011,A00958,Invited Team Member,2023-12-09
E0003012,A00958,Created First Report,2023-12-28
E0003013,A00958,Enabled Automation,2023-11-26
E0003014,A00959,Signed Up,2024-08-05
E0003015,A00960,Signed Up,2024-12-24
E0003016,A00960,Completed Onboarding,2024-12-29
E0003017,A00960,Invited Team Member,2024-12-26
E0003018,A00961,Signed Up,2023-10-18
E0003019,A00961,Completed Onboarding,2023-10-20
E0003020,A00962,Signed Up,2024-05-16
E0003021,A00963,Signed Up,2023-10-02
E0003022,A00963,Completed Onboarding,2023-10-06
E0003023,A00963,Enabled Automation,2023-12-24
E0003024,A00963,Created First Report,2023-10-19
E0003025,A00964,Signed Up,2023-12-27
E0003026,A00965,Signed Up,2023-01-15
E0003027,A00965,Completed Onboarding,2023-01-18
E0003028,A00965,Enabled Automation,2023-03-04
E0003029,A00965,Connected Integration,2023-03-30
E0003030,A00966,Signed Up,2024-07-07
E0003031,A00967,Signed Up,2024-02-18
E0003032,A00968,Signed Up,2024-02-13
E0003033,A00968,Completed Onboarding,2024-02-17
E0003034,A00969,Signed Up,2024-05-13
E0003035,A00969,Exported Data,2024-08-10
E0003036,A00969,Created First Report,2024-08-06
E0003037,A00970,Signed Up,2024-02-28
E0003038,A00970,Enabled Automation,2024-03-05
E0003039,A00970,Invited Team Member,2024-04-03
E0003040,A00971,Signed Up,2024-11-10
E0003041,A00971,Completed Onboarding,2024-11-12
E0003042,A00971,Enabled Automation,2024-12-31
E0003043,A00972,Signed Up,2023-01-13
E0003044,A00973,Signed Up,2024-06-26
E0003045,A00974,Signed Up,2024-08-09
E0003046,A00974,Upgraded Plan,2024-10-25
E0003047,A00975,Signed Up,2024-10-22
E0003048,A00975,Upgraded Plan,2024-11-11
E0003049,A00975,Created First Report,2024-11-05
E0003050,A00976,Signed Up,2024-07-09
E0003051,A00977,Signed Up,2024-03-20
E0003052,A00977,Completed Onboarding,2024-03-24
E0003053,A00977,Connected Integration,2024-04-15
E0003054,A00977,Created First Report,2024-06-08
E0003055,A00977,Enabled Automation,2024-04-03
E0003056,A00978,Signed Up,2024-12-08
E0003057,A00978,Completed Onboarding,2024-12-10
E0003058,A00978,Enabled Automation,2024-12-16
E0003059,A00979,Signed Up,2024-11-05
E0003060,A00979,Completed Onboarding,2024-11-07
E0003061,A00980,Signed Up,2023-10-10
E0003062,A00980,Exported Data,2023-11-03
E0003063,A00980,Upgraded Plan,2023-11-07
E0003064,A00980,Invited Team Member,2023-10-29
E0003065,A00981,Signed Up,2024-06-20
E0003066,A00981,Completed Onboarding,2024-06-25
E0003067,A00981,Invited Team Member,2024-08-20
E0003068,A00981,Upgraded Plan,2024-09-06
E0003069,A00982,Signed Up,2023-05-04
E0003070,A00982,Completed Onboarding,2023-05-05
E0003071,A00982,Exported Data,2023-06-26
E0003072,A00982,Connected Integration,2023-05-20
E0003073,A00983,Signed Up,2023-08-08
E0003074,A00983,Completed Onboarding,2023-08-13
E0003075,A00983,Created First Report,2023-08-30
E0003076,A00983,Enabled Automation,2023-08-18
E0003077,A00984,Signed Up,2024-02-27
E0003078,A00984,Completed Onboarding,2024-02-29
E0003079,A00984,Enabled Automation,2024-05-20
E0003080,A00984,Upgraded Plan,2024-04-08
E0003081,A00984,Created First Report,2024-05-05
E0003082,A00984,Connected Integration,2024-03-29
E0003083,A00984,Exported Data,2024-03-06
E0003084,A00985,Signed Up,2023-12-03
E0003085,A00985,Completed Onboarding,2023-12-08
E0003086,A00985,Enabled Automation,2024-02-27
E0003087,A00986,Signed Up,2023-08-24
E0003088,A00986,Completed Onboarding,2023-08-28
E0003089,A00986,Enabled Automation,2023-08-24
E0003090,A00986,Invited Team Member,2023-10-02
E0003091,A00986,Connected Integration,2023-11-04
E0003092,A00986,Created First Report,2023-10-22
E0003093,A00986,Upgraded Plan,2023-10-27
E0003094,A00987,Signed Up,2023-09-03
E0003095,A00988,Signed Up,2024-04-03
E0003096,A00988,Completed Onboarding,2024-04-03
E0003097,A00988,Exported Data,2024-05-06
E0003098,A00988,Invited Team Member,2024-04-26
E0003099,A00988,Upgraded Plan,2024-04-15
E0003100,A00989,Signed Up,2024-10-02
E0003101,A00989,Exported Data,2024-10-26
E0003102,A00989,Invited Team Member,2024-11-01
E0003103,A00990,Signed Up,2023-09-07
E0003104,A00990,Completed Onboarding,2023-09-10
E0003105,A00991,Signed Up,2023-10-19
E0003106,A00991,Completed Onboarding,2023-10-19
E0003107,A00992,Signed Up,2023-03-31
E0003108,A00993,Signed Up,2023-12-15
E0003109,A00994,Signed Up,2023-06-24
E0003110,A00994,Completed Onboarding,2023-06-24
E0003111,A00994,Enabled Automation,2023-09-06
E0003112,A00995,Signed Up,2024-12-21
E0003113,A00996,Signed Up,2023-02-25
E0003114,A00996,Completed Onboarding,2023-02-28
E0003115,A00996,Exported Data,2023-03-12
E0003116,A00996,Enabled Automation,2023-04-16
E0003117,A00997,Signed Up,2023-08-25
E0003118,A00997,Connected Integration,2023-10-13
E0003119,A00997,Upgraded Plan,2023-11-09
E0003120,A00998,Signed Up,2023-08-12
E0003121,A00998,Completed Onboarding,2023-08-17
E0003122,A00998,Enabled Automation,2023-10-21
E0003123,A00998,Invited Team Member,2023-11-10
E0003124,A00999,Signed Up,2023-12-11
E0003125,A00999,Exported Data,2024-02-14
E0003126,A01000,Signed Up,2023-06-10
E0003127,A01001,Signed Up,2023-08-16
E0003128,A01001,Completed Onboarding,2023-08-17
E0003129,A01001,Upgraded Plan,2023-10-04
E0003130,A01001,Invited Team Member,2023-10-27
E0003131,A01002,Signed Up,2024-10-01
E0003132,A01002,Completed Onboarding,2024-10-06
E0003133,A01002,Exported Data,2024-10-05
E0003134,A01003,Signed Up,2023-01-15
E0003135,A01003,Completed Onboarding,2023-01-18
E0003136,A01003,Created First Report,2023-04-08
E0003137,A01003,Enabled Automation,2023-02-19
E0003138,A01003,Upgraded Plan,2023-02-04
E0003139,A01003,Invited Team Member,2023-04-08
E0003140,A01004,Signed Up,2023-05-26
E0003141,A01004,Completed Onboarding,2023-05-31
E0003142,A01004,Invited Team Member,2023-06-19
E0003143,A01005,Signed Up,2024-07-31
E0003144,A01005,Completed Onboarding,2024-08-04
E0003145,A01006,Signed Up,2023-05-29
E0003146,A01006,Completed Onboarding,2023-05-30
E0003147,A01006,Connected Integration,2023-06-17
E0003148,A01006,Exported Data,2023-06-27
E0003149,A01006,Created First Report,2023-08-21
E0003150,A01007,Signed Up,2023-01-19
E0003151,A01008,Signed Up,2024-05-09
E0003152,A01008,Completed Onboarding,2024-05-12
E0003153,A01009,Signed Up,2023-04-09
E0003154,A01009,Completed Onboarding,2023-04-14
E0003155,A01010,Signed Up,2024-09-21
E0003156,A01010,Completed Onboarding,2024-09-24
E0003157,A01011,Signed Up,2023-07-20
E0003158,A01011,Created First Report,2023-07-24
E0003159,A01012,Signed Up,2024-10-29
E0003160,A01012,Completed Onboarding,2024-11-02
E0003161,A01012,Exported Data,2024-12-24
E0003162,A01012,Enabled Automation,2024-11-30
E0003163,A01012,Created First Report,2024-11-15
E0003164,A01013,Signed Up,2024-04-21
E0003165,A01014,Signed Up,2023-01-08
E0003166,A01014,Completed Onboarding,2023-01-09
E0003167,A01014,Enabled Automation,2023-01-16
E0003168,A01014,Created First Report,2023-02-14
E0003169,A01014,Exported Data,2023-01-19
E0003170,A01014,Upgraded Plan,2023-02-11
E0003171,A01014,Connected Integration,2023-03-31
E0003172,A01015,Signed Up,2024-08-02
E0003173,A01015,Completed Onboarding,2024-08-07
E0003174,A01015,Connected Integration,2024-09-12
E0003175,A01015,Created First Report,2024-10-09
E0003176,A01016,Signed Up,2023-04-01
E0003177,A01016,Completed Onboarding,2023-04-04
E0003178,A01016,Connected Integration,2023-04-02
E0003179,A01016,Created First Report,2023-04-06
E0003180,A01017,Signed Up,2024-06-08
E0003181,A01017,Completed Onboarding,2024-06-08
E0003182,A01017,Exported Data,2024-08-31
E0003183,A01017,Upgraded Plan,2024-06-15
E0003184,A01017,Created First Report,2024-07-12
E0003185,A01018,Signed Up,2024-11-27
E0003186,A01018,Completed Onboarding,2024-11-28
E0003187,A01019,Signed Up,2023-07-13
E0003188,A01019,Completed Onboarding,2023-07-13
E0003189,A01019,Created First Report,2023-08-20
E0003190,A01020,Signed Up,2024-01-19
E0003191,A01020,Exported Data,2024-03-29
E0003192,A01020,Enabled Automation,2024-02-05
E0003193,A01021,Signed Up,2024-03-26
E0003194,A01021,Upgraded Plan,2024-05-15
E0003195,A01022,Signed Up,2023-11-22
E0003196,A01022,Completed Onboarding,2023-11-26
E0003197,A01022,Upgraded Plan,2024-01-26
E0003198,A01022,Enabled Automation,2024-01-02
E0003199,A01022,Connected Integration,2024-02-16
E0003200,A01022,Exported Data,2024-01-30
E0003201,A01022,Invited Team Member,2024-01-10
E0003202,A01023,Signed Up,2024-06-20
E0003203,A01023,Connected Integration,2024-07-31
E0003204,A01024,Signed Up,2024-12-12
E0003205,A01025,Signed Up,2023-02-11
E0003206,A01025,Enabled Automation,2023-02-28
E0003207,A01026,Signed Up,2023-03-25
E0003208,A01026,Invited Team Member,2023-05-30
E0003209,A01027,Signed Up,2023-09-08
E0003210,A01027,Completed Onboarding,2023-09-09
E0003211,A01027,Enabled Automation,2023-09-10
E0003212,A01027,Connected Integration,2023-12-04
E0003213,A01027,Exported Data,2023-11-03
E0003214,A01028,Signed Up,2023-02-01
E0003215,A01028,Enabled Automation,2023-02-12
E0003216,A01028,Exported Data,2023-04-17
E0003217,A01029,Signed Up,2023-03-03
E0003218,A01029,Completed Onboarding,2023-03-07
E0003219,A01029,Created First Report,2023-04-05
E0003220,A01029,Enabled Automation,2023-05-03
E0003221,A01030,Signed Up,2024-02-27
E0003222,A01031,Signed Up,2024-05-09
E0003223,A01031,Completed Onboarding,2024-05-11
E0003224,A01031,Upgraded Plan,2024-06-19
E0003225,A01031,Created First Report,2024-07-17
E0003226,A01031,Invited Team Member,2024-06-01
E0003227,A01032,Signed Up,2024-09-06
E0003228,A01032,Completed Onboarding,2024-09-07
E0003229,A01032,Upgraded Plan,2024-11-04
E0003230,A01032,Enabled Automation,2024-10-03
E0003231,A01033,Signed Up,2023-04-18
E0003232,A01033,Enabled Automation,2023-05-31
E0003233,A01034,Signed Up,2023-09-10
E0003234,A01034,Completed Onboarding,2023-09-13
E0003235,A01034,Enabled Automation,2023-11-09
E0003236,A01034,Exported Data,2023-10-18
E0003237,A01034,Invited Team Member,2023-10-26
E0003238,A01034,Connected Integration,2023-10-12
E0003239,A01035,Signed Up,2023-05-09
E0003240,A01035,Completed Onboarding,2023-05-14
E0003241,A01035,Connected Integration,2023-08-03
E0003242,A01035,Exported Data,2023-08-07
E0003243,A01036,Signed Up,2023-04-29
E0003244,A01036,Completed Onboarding,2023-05-02
E0003245,A01036,Upgraded Plan,2023-06-13
E0003246,A01036,Created First Report,2023-04-29
E0003247,A01037,Signed Up,2023-04-10
E0003248,A01037,Completed Onboarding,2023-04-12
E0003249,A01037,Enabled Automation,2023-07-08
E0003250,A01037,Created First Report,2023-07-07
E0003251,A01037,Upgraded Plan,2023-05-21
E0003252,A01038,Signed Up,2024-04-10
E0003253,A01038,Completed Onboarding,2024-04-10
E0003254,A01038,Connected Integration,2024-06-01
E0003255,A01038,Created First Report,2024-05-18
E0003256,A01039,Signed Up,2024-06-20
E0003257,A01039,Completed Onboarding,2024-06-24
E0003258,A01039,Created First Report,2024-07-30
E0003259,A01039,Exported Data,2024-08-21
E0003260,A01039,Connected Integration,2024-09-03
E0003261,A01039,Invited Team Member,2024-07-21
E0003262,A01040,Signed Up,2023-01-24
E0003263,A01040,Enabled Automation,2023-04-23
E0003264,A01041,Signed Up,2023-07-20
E0003265,A01041,Connected Integration,2023-08-27
E0003266,A01042,Signed Up,2024-08-27
E0003267,A01042,Enabled Automation,2024-10-19
E0003268,A01042,Created First Report,2024-10-23
E0003269,A01043,Signed Up,2023-06-22
E0003270,A01043,Completed Onboarding,2023-06-26
E0003271,A01043,Upgraded Plan,2023-07-22
E0003272,A01043,Connected Integration,2023-09-16
E0003273,A01044,Signed Up,2023-07-04
E0003274,A01045,Signed Up,2024-12-14
E0003275,A01045,Completed Onboarding,2024-12-18
E0003276,A01045,Exported Data,2024-12-28
E0003277,A01045,Enabled Automation,2024-12-26
E0003278,A01046,Signed Up,2023-09-13
E0003279,A01046,Completed Onboarding,2023-09-18
E0003280,A01047,Signed Up,2024-11-12
E0003281,A01047,Completed Onboarding,2024-11-16
E0003282,A01047,Connected Integration,2024-12-02
E0003283,A01047,Invited Team Member,2024-12-01
E0003284,A01047,Upgraded Plan,2024-11-23
E0003285,A01047,Enabled Automation,2024-12-11
E0003286,A01047,Exported Data,2024-11-12
E0003287,A01048,Signed Up,2023-10-28
E0003288,A01048,Completed Onboarding,2023-10-31
E0003289,A01048,Exported Data,2024-01-01
E0003290,A01049,Signed Up,2023-08-14
E0003291,A01049,Connected Integration,2023-09-16
E0003292,A01049,Exported Data,2023-10-09
E0003293,A01050,Signed Up,2024-03-14
E0003294,A01050,Completed Onboarding,2024-03-18
E0003295,A01050,Invited Team Member,2024-03-26
E0003296,A01050,Enabled Automation,2024-05-08
E0003297,A01051,Signed Up,2023-09-19
E0003298,A01051,Completed Onboarding,2023-09-22
E0003299,A01051,Upgraded Plan,2023-11-21
E0003300,A01051,Exported Data,2023-09-23
E0003301,A01051,Invited Team Member,2023-10-14
E0003302,A01052,Signed Up,2024-08-14
E0003303,A01052,Invited Team Member,2024-09-02
E0003304,A01053,Signed Up,2024-03-15
E0003305,A01053,Enabled Automation,2024-03-31
E0003306,A01054,Signed Up,2023-12-07
E0003307,A01054,Completed Onboarding,2023-12-10
E0003308,A01054,Created First Report,2024-02-29
E0003309,A01055,Signed Up,2023-04-29
E0003310,A01055,Completed Onboarding,2023-05-03
E0003311,A01055,Enabled Automation,2023-05-04
E0003312,A01055,Created First Report,2023-05-25
E0003313,A01055,Connected Integration,2023-07-06
E0003314,A01056,Signed Up,2024-12-21
E0003315,A01056,Connected Integration,2024-12-22
E0003316,A01056,Enabled Automation,2024-12-26
E0003317,A01057,Signed Up,2023-04-02
E0003318,A01057,Completed Onboarding,2023-04-07
E0003319,A01058,Signed Up,2023-07-23
E0003320,A01058,Completed Onboarding,2023-07-24
E0003321,A01058,Created First Report,2023-10-21
E0003322,A01059,Signed Up,2023-02-05
E0003323,A01059,Completed Onboarding,2023-02-08
E0003324,A01059,Connected Integration,2023-03-01
E0003325,A01059,Created First Report,2023-04-27
E0003326,A01059,Enabled Automation,2023-02-10
E0003327,A01060,Signed Up,2023-01-06
E0003328,A01060,Created First Report,2023-01-23
E0003329,A01061,Signed Up,2024-06-26
E0003330,A01061,Completed Onboarding,2024-06-26
E0003331,A01062,Signed Up,2024-11-24
E0003332,A01062,Exported Data,2024-12-13
E0003333,A01062,Enabled Automation,2024-11-25
E0003334,A01063,Signed Up,2023-12-20
E0003335,A01063,Completed Onboarding,2023-12-21
E0003336,A01064,Signed Up,2023-03-13
E0003337,A01065,Signed Up,2024-09-29
E0003338,A01065,Completed Onboarding,2024-10-02
E0003339,A01065,Upgraded Plan,2024-12-15
E0003340,A01065,Enabled Automation,2024-12-11
E0003341,A01065,Created First Report,2024-11-16
E0003342,A01065,Exported Data,2024-12-25
E0003343,A01065,Connected Integration,2024-10-08
E0003344,A01065,Invited Team Member,2024-10-03
E0003345,A01066,Signed Up,2023-01-23
E0003346,A01066,Completed Onboarding,2023-01-24
E0003347,A01066,Upgraded Plan,2023-03-26
E0003348,A01066,Enabled Automation,2023-02-17
E0003349,A01066,Connected Integration,2023-03-06
E0003350,A01066,Created First Report,2023-02-11
E0003351,A01067,Signed Up,2024-07-15
E0003352,A01067,Invited Team Member,2024-08-23
E0003353,A01067,Exported Data,2024-08-28
E0003354,A01068,Signed Up,2023-12-15
E0003355,A01068,Created First Report,2023-12-18
E0003356,A01069,Signed Up,2023-12-26
E0003357,A01069,Completed Onboarding,2023-12-27
E0003358,A01070,Signed Up,2024-03-24
E0003359,A01070,Completed Onboarding,2024-03-24
E0003360,A01070,Upgraded Plan,2024-04-03
E0003361,A01070,Exported Data,2024-05-27
E0003362,A01071,Signed Up,2023-10-11
